has,prefers,count
Log4jMetricsSink,Layout,no_match
Log4jMetricsSink,Appender,no_match
OneLineLogLayout,ConsoleAppender,no_match
OneLineLogLayout,PatternLayout,no_match
OneLineLogLayout,LoggingEvent,no_match
OneLineLogLayout,Logger,no_match
OneLineLogLayout,Appender,no_match
OneLineLogLayout,Layout,no_match
RollingCalendar,ChukwaDailyRollingFileAppender,no_match
TaskLogAppender,ChukwaAgentController,no_match
TaskLogAppender,ClientFinalizer,no_match
TaskLogAppender,TaskLogAppender,no_match
TaskLogAppender,Logger,no_match
TaskLogAppender,LoggingEvent,no_match
TaskLogAppender,Layout,no_match
TaskLogAppender,RecordConstants,no_match
TaskLogAppender,QuietWriter,no_match
DataConfig,Path,no_match
DataConfig,Configuration,no_match
DataConfig,DataConfig$1,no_match
DataConfig,Log,no_match
DataConfig,LogFactory,no_match
DataConfig$1,DataConfig,no_match
ErStreamHandler,Log,no_match
ErStreamHandler,LogFactory,no_match
LoaderServer,Log,no_match
LoaderServer,LogFactory,no_match
TorqueDataLoader,TorqueInfoProcessor,no_match
TorqueDataLoader,PidFile,no_match
TorqueDataLoader,DataConfig,no_match
TorqueDataLoader,Log,no_match
TorqueDataLoader,ExceptionUtil,no_match
TorqueDataLoader,LogFactory,no_match
TorqueInfoProcessor,TorqueTimerTask,no_match
TorqueInfoProcessor,ErStreamHandler,no_match
TorqueInfoProcessor,Log,no_match
TorqueInfoProcessor,DataConfig,no_match
TorqueInfoProcessor,LogFactory,no_match
TorqueTimerTask,Log,no_match
TorqueTimerTask,LogFactory,no_match
ExecPlugin,JSONObject,no_match
ExecPlugin,OutputReader,no_match
ExecPlugin,IPlugin,no_match
ExecPlugin,Output,no_match
IPlugin,JSONObject,no_match
OutputReader,OutputReader$1,no_match
OutputReader,Output,no_match
OutputReader$1,OutputReader,no_match
OutputReader$1,Output,no_match
Exec,ExecHelper,no_match
Exec,Log,no_match
Exec,IPlugin,no_match
Exec,JSONObject,no_match
Exec,DaemonWatcher,no_match
Exec,LogFactory,no_match
ExecHelper,ExecPlugin,no_match
ExecHelper,Log,no_match
ExecHelper,LogFactory,no_match
NodeActivityPlugin,DataConfig,no_match
NodeActivityPlugin,ExecPlugin,no_match
NodeActivityPlugin,JSONObject,no_match
NodeActivityPlugin,IPlugin,no_match
PbsNodePlugin,DataConfig,no_match
PbsNodePlugin,ExecPlugin,no_match
PbsNodePlugin,Log,no_match
PbsNodePlugin,IPlugin,no_match
PbsNodePlugin,JSONObject,no_match
PbsNodePlugin,LogFactory,no_match
CatalogBean,Log,no_match
CatalogBean,WidgetBean,no_match
CatalogBean,LogFactory,no_match
CategoryBean,Log,no_match
CategoryBean,LogFactory,no_match
ColumnBean,WidgetBean,no_match
ColumnBean,JSONObject,no_match
ColumnBean,JSONArray,no_match
ColumnBean,Log,no_match
ColumnBean,ExceptionUtil,no_match
ColumnBean,LogFactory,no_match
ConfigBean,ViewBean,no_match
ConfigBean,Log,no_match
ConfigBean,JSONObject,no_match
ConfigBean,ExceptionUtil,no_match
ConfigBean,LogFactory,no_match
OptionBean,JSONObject,no_match
OptionBean,Log,no_match
OptionBean,ExceptionUtil,no_match
OptionBean,LogFactory,no_match
PagesBean,JSONArray,no_match
PagesBean,ColumnBean,no_match
PagesBean,JSONObject,no_match
PagesBean,Log,no_match
PagesBean,ExceptionUtil,no_match
PagesBean,LogFactory,no_match
ParametersBean,JSONArray,bean
ParametersBean,OptionBean,bean
ParametersBean,JSONObject,bean
ParametersBean,Log,bean
ParametersBean,ExceptionUtil,bean
ParametersBean,LogFactory,bean
UserBean,JSONArray,no_match
UserBean,JSONObject,no_match
UserBean,Log,no_match
UserBean,ExceptionUtil,no_match
UserBean,JSONValue,no_match
UserBean,LogFactory,no_match
ViewBean,JSONParser,bean
ViewBean,JSONObject,bean
ViewBean,JSONArray,bean
ViewBean,PagesBean,bean
ViewBean,Log,bean
ViewBean,ExceptionUtil,bean
ViewBean,LogFactory,bean
WidgetBean,JSONArray,bean
WidgetBean,ParametersBean,bean
WidgetBean,JSONObject,bean
WidgetBean,Log,bean
WidgetBean,ExceptionUtil,bean
WidgetBean,WidgetStore,bean
WidgetBean,LogFactory,bean
ClientTrace,SocketDataLoader,no_match
ClientTrace,Chunk,no_match
ClientTrace,ClientTraceBean,no_match
ClientTrace,Log,no_match
ClientTrace,LogFactory,no_match
UserResource,UserStore,no_match
UserResource,ReturnCodeBean,no_match
UserResource,Log,no_match
UserResource,UserBean,no_match
UserResource,ExceptionUtil,no_match
UserResource,JSONArray,no_match
UserResource,LogFactory,no_match
ViewContextResolver,ViewBean,no_match
ViewContextResolver,ViewContextResolver$1,no_match
ViewContextResolver,JSONJAXBContext,no_match
ViewContextResolver,JSONJAXBContext$JSONNotation,no_match
ViewContextResolver$1,ViewContextResolver,no_match
ViewResource,ViewStore,no_match
ViewResource,ReturnCodeBean,no_match
ViewResource,Log,no_match
ViewResource,ViewBean,no_match
ViewResource,ExceptionUtil,no_match
ViewResource,JSONArray,no_match
ViewResource,LogFactory,no_match
WidgetContextResolver,CatalogBean,no_match
WidgetContextResolver,CategoryBean,no_match
WidgetContextResolver,WidgetContextResolver$1,no_match
WidgetContextResolver,JSONJAXBContext,no_match
WidgetContextResolver,JSONJAXBContext$JSONNotation,no_match
WidgetContextResolver$1,WidgetContextResolver,no_match
WidgetResource,WidgetBean,no_match
WidgetResource,WidgetStore,no_match
WidgetResource,ReturnCodeBean,no_match
WidgetResource,Log,no_match
WidgetResource,CatalogBean,no_match
WidgetResource,LogFactory,no_match
BackfillingLoader,QueueToWriterConnector,no_match
BackfillingLoader,ChukwaConfiguration,no_match
BackfillingLoader,Logger,no_match
BackfillingLoader,Configuration,no_match
BackfillingLoader,ChunkQueue,no_match
BackfillingLoader,Connector,no_match
BackfillingLoader,Adaptor,no_match
BackfillingLoader,AdaptorException,no_match
BackfillingLoader,DataFactory,no_match
BackfillingLoader,ChunkImpl,no_match
BackfillingLoader,AdaptorFactory,no_match
BackfillingLoader,AdaptorManager,no_match
BackfillingLoader,AdaptorShutdownPolicy,no_match
BackfillingLoader,ChunkReceiver,no_match
QueueToWriterConnector,SeqFileWriter,no_match
QueueToWriterConnector,ChukwaWriter,no_match
QueueToWriterConnector,Chunk,no_match
QueueToWriterConnector,Connector,no_match
QueueToWriterConnector,Logger,no_match
QueueToWriterConnector,Configuration,no_match
QueueToWriterConnector,ChunkQueue,no_match
QueueToWriterConnector,ChukwaAgent,no_match
QueueToWriterConnector,DataFactory,no_match
QueueToWriterConnector,DaemonWatcher,no_match
QueueToWriterConnector,ChukwaWriter$CommitStatus,no_match
QueueToWriterConnector,Adaptor,no_match
ChukwaUtil,Configuration,no_match
ChukwaUtil,Path,no_match
ChukwaUtil,OptDictionary,no_match
ChukwaUtil,Logger,no_match
ChukwaUtil,HSlurper,no_match
ChukwaUtil,Checker,no_match
ChukwaUtil,OptionSet,no_match
ClassUtils,Logger,no_match
ClassUtils,ExceptionUtil,no_match
ConstRateAdaptor,ChunkImpl,adaptor
ConstRateAdaptor,AbstractAdaptor,adaptor
ConstRateAdaptor,Configuration,adaptor
ConstRateAdaptor,AdaptorException,adaptor
ConstRateAdaptor,AdaptorShutdownPolicy,adaptor
ConstRateAdaptor,Chunk,adaptor
ConstRateAdaptor,AdaptorManager,adaptor
ConstRateAdaptor,ChunkReceiver,adaptor
ConstRateAdaptor,Adaptor,adaptor
ConstRateValidator,Configuration,no_match
ConstRateValidator,GenericOptionsParser,no_match
ConstRateValidator,Job,no_match
ConstRateValidator,SequenceFileInputFormat,no_match
ConstRateValidator,ConstRateValidator$MapClass,no_match
ConstRateValidator,ConstRateValidator$ByteRange,no_match
ConstRateValidator,NullWritable,no_match
ConstRateValidator,ConstRateValidator$ReduceClass,no_match
ConstRateValidator,TextOutputFormat,no_match
ConstRateValidator,Path,no_match
ConstRateValidator,Configured,no_match
ConstRateValidator,Tool,no_match
ConstRateValidator,ConstRateValidator$ValidatorSM,no_match
ConstRateValidator,ToolRunner,no_match
ConstRateValidator,FileInputFormat,no_match
ConstRateValidator,FileOutputFormat,no_match
ConstRateValidator$ByteRange,WritableComparable,no_match
ConstRateValidator$ByteRange,ChunkImpl,no_match
ConstRateValidator$ByteRange,ConstRateValidator,no_match
ConstRateValidator$MapClass,ConstRateValidator$ByteRange,no_match
ConstRateValidator$MapClass,FileSplit,no_match
ConstRateValidator$MapClass,ChukwaArchiveKey,no_match
ConstRateValidator$MapClass,ChunkImpl,no_match
ConstRateValidator$MapClass,Mapper,no_match
ConstRateValidator$MapClass,Mapper$Context,no_match
ConstRateValidator$MapClass,InputSplit,no_match
ConstRateValidator$MapClass,NullWritable,no_match
ConstRateValidator$MapClass,ConstRateAdaptor,no_match
ConstRateValidator$MapClass,ConstRateValidator,no_match
ConstRateValidator$MapClass,Path,no_match
ConstRateValidator$MapClass,Counter,no_match
ConstRateValidator$MapClass,Chunk,no_match
ConstRateValidator$ReduceClass,ConstRateValidator$ValidatorSM,no_match
ConstRateValidator$ReduceClass,Text,no_match
ConstRateValidator$ReduceClass,ConstRateValidator$ByteRange,no_match
ConstRateValidator$ReduceClass,Reducer,no_match
ConstRateValidator$ReduceClass,Reducer$Context,no_match
ConstRateValidator$ReduceClass,NullWritable,no_match
ConstRateValidator$ReduceClass,ConstRateValidator,no_match
ConstRateValidator$ReduceClass,Counter,no_match
ConstRateValidator$ValidatorSM,ConstRateValidator$ByteRange,no_match
ConstRateValidator$ValidatorSM,ConstRateValidator,no_match
CopySequenceFile,Path,no_match
CopySequenceFile,ChukwaArchiveKey,no_match
CopySequenceFile,ChunkImpl,no_match
